newspaper,date,edition,page_number,scale,year
publimetro,2018-05-22,default,14,NA,2018
publimetro,2018-05-22,default,5,NA,2018
publimetro,2018-05-22,default,1,NA,2018
publimetro,2018-05-22,default,16,NA,2018
publimetro,2018-05-22,default,9,NA,2018
publimetro,2018-05-22,default,3,NA,2018
publimetro,2018-05-25,default,5,NA,2018
publimetro,2018-05-25,default,16,NA,2018
publimetro,2018-05-25,default,13,NA,2018
publimetro,2018-05-25,default,12,NA,2018
publimetro,2018-05-25,default,14,NA,2018
publimetro,2018-05-25,default,19,NA,2018
publimetro,2018-05-25,default,20,NA,2018
publimetro,2018-05-25,default,3,NA,2018
publimetro,2018-05-25,default,18,NA,2018
publimetro,2018-05-25,default,4,NA,2018
publimetro,2018-05-25,default,15,NA,2018
publimetro,2018-05-25,default,9,NA,2018
publimetro,2018-05-25,default,2,NA,2018
publimetro,2018-05-25,default,1,NA,2018
publimetro,2018-05-25,default,6,NA,2018
publimetro,2018-05-25,default,10,NA,2018
publimetro,2018-05-25,default,11,NA,2018
publimetro,2018-05-25,default,8,NA,2018
publimetro,2018-05-25,default,17,NA,2018
publimetro,2018-05-25,default,7,NA,2018
publimetro,2018-05-28,default,2,NA,2018
publimetro,2018-05-28,default,3,NA,2018
publimetro,2018-05-28,default,12,NA,2018
publimetro,2018-05-28,default,5,NA,2018
publimetro,2018-05-28,default,15,NA,2018
publimetro,2018-05-28,default,1,NA,2018
publimetro,2018-05-28,default,8,NA,2018
publimetro,2018-05-28,default,9,NA,2018
publimetro,2018-05-28,default,16,NA,2018
publimetro,2018-05-28,default,7,NA,2018
publimetro,2018-05-28,default,13,NA,2018
publimetro,2018-05-28,default,10,NA,2018
publimetro,2018-05-28,default,6,NA,2018
publimetro,2018-05-28,default,11,NA,2018
publimetro,2018-05-28,default,14,NA,2018
publimetro,2018-05-28,default,4,NA,2018
publimetro,2018-05-15,default,13,NA,2018
publimetro,2018-05-15,default,7,NA,2018
publimetro,2018-05-15,default,6,NA,2018
publimetro,2018-05-15,default,16,NA,2018
publimetro,2018-05-15,default,2,NA,2018
publimetro,2018-05-15,default,3,NA,2018
publimetro,2018-05-15,default,8,NA,2018
publimetro,2018-05-15,default,1,NA,2018
publimetro,2018-05-15,default,10,NA,2018
publimetro,2018-05-15,default,5,NA,2018
publimetro,2018-05-15,default,14,NA,2018
publimetro,2018-05-15,default,9,NA,2018
publimetro,2018-05-15,default,11,NA,2018
publimetro,2018-05-15,default,12,NA,2018
publimetro,2018-05-15,default,15,NA,2018
publimetro,2018-05-15,default,4,NA,2018
publimetro,2018-05-10,default,12,NA,2018
publimetro,2018-05-10,default,2,NA,2018
publimetro,2018-05-10,default,3,NA,2018
publimetro,2018-05-10,default,5,NA,2018
publimetro,2018-05-10,default,9,NA,2018
publimetro,2018-05-10,default,10,NA,2018
publimetro,2018-05-10,default,7,NA,2018
publimetro,2018-05-10,default,8,NA,2018
publimetro,2018-05-10,default,6,NA,2018
publimetro,2018-05-10,default,11,NA,2018
publimetro,2018-05-10,default,16,NA,2018
publimetro,2018-05-10,default,14,NA,2018
publimetro,2018-05-10,default,13,NA,2018
publimetro,2018-05-10,default,1,NA,2018
publimetro,2018-05-10,default,4,NA,2018
publimetro,2018-05-10,default,15,NA,2018
publimetro,2018-05-18,default,13,NA,2018
publimetro,2018-05-18,default,2,NA,2018
publimetro,2018-05-18,default,3,NA,2018
publimetro,2018-05-18,default,8,NA,2018
publimetro,2018-05-18,default,12,NA,2018
publimetro,2018-05-18,default,6,NA,2018
publimetro,2018-05-18,default,1,NA,2018
publimetro,2018-05-18,default,10,NA,2018
publimetro,2018-05-18,default,15,NA,2018
publimetro,2018-05-18,default,4,NA,2018
publimetro,2018-05-18,default,11,NA,2018
publimetro,2018-05-18,default,14,NA,2018
publimetro,2018-05-18,default,16,NA,2018
publimetro,2018-05-18,default,7,NA,2018
publimetro,2018-05-18,default,9,NA,2018
publimetro,2018-05-18,default,5,NA,2018
publimetro,2018-08-02,default,6,NA,2018
publimetro,2018-08-02,default,3,NA,2018
publimetro,2018-08-02,default,8,NA,2018
publimetro,2018-08-02,default,13,NA,2018
publimetro,2018-08-02,default,1,NA,2018
publimetro,2018-08-02,default,15,NA,2018
publimetro,2018-08-02,default,11,NA,2018
publimetro,2018-08-02,default,7,NA,2018
publimetro,2018-08-02,default,14,NA,2018
publimetro,2018-08-02,default,16,NA,2018
publimetro,2018-08-02,default,12,NA,2018
publimetro,2018-08-02,default,10,NA,2018
publimetro,2018-08-02,default,2,NA,2018
publimetro,2018-08-02,default,5,NA,2018
publimetro,2018-08-02,default,9,NA,2018
publimetro,2018-08-02,default,4,NA,2018
publimetro,2018-08-08,default,14,NA,2018
publimetro,2018-08-08,default,3,NA,2018
publimetro,2018-08-08,default,15,NA,2018
publimetro,2018-08-08,default,4,NA,2018
publimetro,2018-08-08,default,13,NA,2018
publimetro,2018-08-08,default,16,NA,2018
publimetro,2018-08-08,default,11,NA,2018
publimetro,2018-08-08,default,1,NA,2018
publimetro,2018-08-08,default,7,NA,2018
publimetro,2018-08-08,default,10,NA,2018
publimetro,2018-08-08,default,9,NA,2018
publimetro,2018-08-08,default,12,NA,2018
publimetro,2018-08-08,default,5,NA,2018
publimetro,2018-08-08,default,2,NA,2018
publimetro,2018-08-08,default,8,NA,2018
publimetro,2018-08-08,default,6,NA,2018
publimetro,2018-08-21,default,8,NA,2018
publimetro,2018-08-21,default,10,NA,2018
publimetro,2018-08-21,default,13,NA,2018
publimetro,2018-08-21,default,1,NA,2018
publimetro,2018-08-21,default,6,NA,2018
publimetro,2018-08-21,default,5,NA,2018
publimetro,2018-08-21,default,15,NA,2018
publimetro,2018-08-21,default,9,NA,2018
publimetro,2018-08-21,default,14,NA,2018
publimetro,2018-08-21,default,12,NA,2018
publimetro,2018-08-21,default,16,NA,2018
publimetro,2018-08-21,default,3,NA,2018
publimetro,2018-08-21,default,4,NA,2018
publimetro,2018-08-21,default,7,NA,2018
publimetro,2018-08-21,default,2,NA,2018
publimetro,2018-08-21,default,11,NA,2018
publimetro,2018-08-24,default,2,NA,2018
publimetro,2018-08-24,default,7,NA,2018
publimetro,2018-08-24,default,10,NA,2018
publimetro,2018-08-24,default,19,NA,2018
publimetro,2018-08-24,default,12,NA,2018
publimetro,2018-08-24,default,6,NA,2018
publimetro,2018-08-24,default,3,NA,2018
publimetro,2018-08-24,default,17,NA,2018
publimetro,2018-08-24,default,18,NA,2018
publimetro,2018-08-24,default,5,NA,2018
publimetro,2018-08-24,default,20,NA,2018
publimetro,2018-08-24,default,14,NA,2018
publimetro,2018-08-24,default,11,NA,2018
publimetro,2018-08-24,default,9,NA,2018
publimetro,2018-08-24,default,4,NA,2018
publimetro,2018-08-24,default,1,NA,2018
publimetro,2018-08-24,default,8,NA,2018
publimetro,2018-08-24,default,15,NA,2018
publimetro,2018-08-24,default,13,NA,2018
publimetro,2018-08-24,default,16,NA,2018
publimetro,2018-08-27,default,14,NA,2018
publimetro,2018-08-27,default,13,NA,2018
publimetro,2018-08-27,default,7,NA,2018
publimetro,2018-08-27,default,16,NA,2018
publimetro,2018-08-27,default,9,NA,2018
publimetro,2018-08-27,default,6,NA,2018
publimetro,2018-08-27,default,15,NA,2018
publimetro,2018-08-27,default,2,NA,2018
publimetro,2018-08-27,default,1,NA,2018
publimetro,2018-08-27,default,11,NA,2018
publimetro,2018-08-27,default,10,NA,2018
publimetro,2018-08-27,default,3,NA,2018
publimetro,2018-08-27,default,12,NA,2018
publimetro,2018-08-27,default,5,NA,2018
publimetro,2018-08-27,default,4,NA,2018
publimetro,2018-08-27,default,8,NA,2018
publimetro,2018-08-14,default,9,NA,2018
publimetro,2018-08-14,default,4,NA,2018
publimetro,2018-08-14,default,10,NA,2018
publimetro,2018-08-14,default,5,NA,2018
publimetro,2018-08-14,default,6,NA,2018
publimetro,2018-08-14,default,2,NA,2018
publimetro,2018-08-14,default,14,NA,2018
publimetro,2018-08-14,default,1,NA,2018
publimetro,2018-08-14,default,8,NA,2018
publimetro,2018-08-14,default,16,NA,2018
publimetro,2018-08-14,default,12,NA,2018
publimetro,2018-08-14,default,7,NA,2018
publimetro,2018-08-14,default,3,NA,2018
publimetro,2018-08-14,default,13,NA,2018
publimetro,2018-08-14,default,15,NA,2018
publimetro,2018-08-14,default,11,NA,2018
publimetro,2018-08-17,default,10,NA,2018
publimetro,2018-08-17,default,13,NA,2018
publimetro,2018-08-17,default,8,NA,2018
publimetro,2018-08-17,default,1,NA,2018
publimetro,2018-08-17,default,7,NA,2018
publimetro,2018-08-17,default,14,NA,2018
publimetro,2018-08-17,default,16,NA,2018
publimetro,2018-08-17,default,4,NA,2018
publimetro,2018-08-17,default,6,NA,2018
publimetro,2018-08-17,default,2,NA,2018
publimetro,2018-08-17,default,5,NA,2018
publimetro,2018-08-17,default,12,NA,2018
publimetro,2018-08-17,default,3,NA,2018
publimetro,2018-08-17,default,15,NA,2018
publimetro,2018-08-17,default,11,NA,2018
publimetro,2018-08-17,default,9,NA,2018
publimetro,2018-08-31,default,10,NA,2018
publimetro,2018-08-31,default,8,NA,2018
publimetro,2018-08-31,default,13,NA,2018
publimetro,2018-08-31,default,2,NA,2018
publimetro,2018-08-31,default,11,NA,2018
publimetro,2018-08-31,default,16,NA,2018
publimetro,2018-08-31,default,6,NA,2018
publimetro,2018-08-31,default,15,NA,2018
publimetro,2018-08-31,default,14,NA,2018
publimetro,2018-08-31,default,1,NA,2018
publimetro,2018-08-31,default,9,NA,2018
publimetro,2018-08-31,default,7,NA,2018
publimetro,2018-08-31,default,3,NA,2018
publimetro,2018-08-31,default,12,NA,2018
publimetro,2018-08-31,default,4,NA,2018
publimetro,2018-08-31,default,5,NA,2018
publimetro,2018-08-01,default,16,NA,2018
publimetro,2018-08-01,default,12,NA,2018
publimetro,2018-08-01,default,20,NA,2018
publimetro,2018-08-01,default,2,NA,2018
publimetro,2018-08-01,default,14,NA,2018
publimetro,2018-08-01,default,13,NA,2018
publimetro,2018-08-01,default,19,NA,2018
publimetro,2018-08-01,default,9,NA,2018
publimetro,2018-08-01,default,18,NA,2018
publimetro,2018-08-01,default,17,NA,2018
publimetro,2018-08-01,default,1,NA,2018
publimetro,2018-08-01,default,6,NA,2018
publimetro,2018-08-01,default,11,NA,2018
publimetro,2018-08-01,default,8,NA,2018
publimetro,2018-08-01,default,10,NA,2018
publimetro,2018-08-01,default,15,NA,2018
publimetro,2018-08-01,default,3,NA,2018
publimetro,2018-08-01,default,4,NA,2018
publimetro,2018-08-01,default,5,NA,2018
publimetro,2018-08-01,default,7,NA,2018
publimetro,2018-08-09,default,5,NA,2018
publimetro,2018-08-09,default,4,NA,2018
publimetro,2018-08-09,default,11,NA,2018
publimetro,2018-08-09,default,2,NA,2018
publimetro,2018-08-09,default,10,NA,2018
publimetro,2018-08-09,default,15,NA,2018
publimetro,2018-08-09,default,3,NA,2018
publimetro,2018-08-09,default,1,NA,2018
publimetro,2018-08-09,default,8,NA,2018
publimetro,2018-08-09,default,16,NA,2018
publimetro,2018-08-09,default,13,NA,2018
publimetro,2018-08-09,default,6,NA,2018
publimetro,2018-08-09,default,9,NA,2018
publimetro,2018-08-09,default,7,NA,2018
publimetro,2018-08-09,default,12,NA,2018
publimetro,2018-08-09,default,14,NA,2018
publimetro,2018-08-07,default,15,NA,2018
publimetro,2018-08-07,default,14,NA,2018
publimetro,2018-08-07,default,10,NA,2018
publimetro,2018-08-07,default,16,NA,2018
publimetro,2018-08-07,default,1,NA,2018
publimetro,2018-08-07,default,5,NA,2018
publimetro,2018-08-07,default,2,NA,2018
publimetro,2018-08-07,default,8,NA,2018
publimetro,2018-08-07,default,7,NA,2018
publimetro,2018-08-07,default,4,NA,2018
publimetro,2018-08-07,default,9,NA,2018
publimetro,2018-08-07,default,3,NA,2018
publimetro,2018-08-07,default,6,NA,2018
publimetro,2018-08-07,default,12,NA,2018
publimetro,2018-08-07,default,11,NA,2018
publimetro,2018-08-07,default,13,NA,2018
publimetro,2018-08-23,default,10,NA,2018
publimetro,2018-08-23,default,5,NA,2018
publimetro,2018-08-23,default,9,NA,2018
publimetro,2018-08-23,default,15,NA,2018
publimetro,2018-08-23,default,11,NA,2018
publimetro,2018-08-23,default,8,NA,2018
publimetro,2018-08-23,default,16,NA,2018
publimetro,2018-08-23,default,13,NA,2018
publimetro,2018-08-23,default,7,NA,2018
publimetro,2018-08-23,default,4,NA,2018
publimetro,2018-08-23,default,2,NA,2018
publimetro,2018-08-23,default,12,NA,2018
publimetro,2018-08-23,default,1,NA,2018
publimetro,2018-08-23,default,3,NA,2018
publimetro,2018-08-23,default,14,NA,2018
publimetro,2018-08-23,default,6,NA,2018
publimetro,2018-08-29,default,3,NA,2018
publimetro,2018-08-29,default,10,NA,2018
publimetro,2018-08-29,default,14,NA,2018
publimetro,2018-08-29,default,11,NA,2018
publimetro,2018-08-29,default,12,NA,2018
publimetro,2018-08-29,default,4,NA,2018
publimetro,2018-08-29,default,8,NA,2018
publimetro,2018-08-29,default,15,NA,2018
publimetro,2018-08-29,default,2,NA,2018
publimetro,2018-08-29,default,1,NA,2018
publimetro,2018-08-29,default,7,NA,2018
publimetro,2018-08-29,default,13,NA,2018
publimetro,2018-08-29,default,5,NA,2018
publimetro,2018-08-29,default,16,NA,2018
publimetro,2018-08-29,default,6,NA,2018
publimetro,2018-08-29,default,9,NA,2018
publimetro,2018-08-13,default,10,NA,2018
publimetro,2018-08-13,default,13,NA,2018
publimetro,2018-08-13,default,7,NA,2018
publimetro,2018-08-13,default,5,NA,2018
publimetro,2018-08-13,default,16,NA,2018
publimetro,2018-08-13,default,14,NA,2018
publimetro,2018-08-13,default,15,NA,2018
publimetro,2018-08-13,default,12,NA,2018
publimetro,2018-08-13,default,3,NA,2018
publimetro,2018-08-13,default,11,NA,2018
publimetro,2018-08-13,default,4,NA,2018
publimetro,2018-08-13,default,2,NA,2018
publimetro,2018-08-13,default,6,NA,2018
publimetro,2018-08-13,default,9,NA,2018
publimetro,2018-08-13,default,1,NA,2018
publimetro,2018-08-13,default,8,NA,2018
publimetro,2018-08-16,default,5,NA,2018
publimetro,2018-08-16,default,13,NA,2018
publimetro,2018-08-16,default,16,NA,2018
publimetro,2018-08-16,default,2,NA,2018
publimetro,2018-08-16,default,15,NA,2018
publimetro,2018-08-16,default,8,NA,2018
publimetro,2018-08-16,default,4,NA,2018
publimetro,2018-08-16,default,12,NA,2018
publimetro,2018-08-16,default,7,NA,2018
publimetro,2018-08-16,default,6,NA,2018
publimetro,2018-08-16,default,14,NA,2018
publimetro,2018-08-16,default,10,NA,2018
publimetro,2018-08-16,default,11,NA,2018
publimetro,2018-08-16,default,1,NA,2018
publimetro,2018-08-16,default,9,NA,2018
publimetro,2018-08-16,default,3,NA,2018
publimetro,2018-08-03,default,15,NA,2018
publimetro,2018-08-03,default,7,NA,2018
publimetro,2018-08-03,default,16,NA,2018
publimetro,2018-08-03,default,9,NA,2018
publimetro,2018-08-03,default,14,NA,2018
publimetro,2018-08-03,default,3,NA,2018
publimetro,2018-08-03,default,11,NA,2018
publimetro,2018-08-03,default,8,NA,2018
publimetro,2018-08-03,default,10,NA,2018
publimetro,2018-08-03,default,12,NA,2018
publimetro,2018-08-03,default,4,NA,2018
publimetro,2018-08-03,default,2,NA,2018
publimetro,2018-08-03,default,6,NA,2018
publimetro,2018-08-03,default,1,NA,2018
publimetro,2018-08-03,default,13,NA,2018
publimetro,2018-08-03,default,5,NA,2018
publimetro,2018-08-06,default,4,NA,2018
publimetro,2018-08-06,default,9,NA,2018
publimetro,2018-08-06,default,16,NA,2018
publimetro,2018-08-06,default,3,NA,2018
publimetro,2018-08-06,default,5,NA,2018
publimetro,2018-08-06,default,8,NA,2018
publimetro,2018-08-06,default,10,NA,2018
publimetro,2018-08-06,default,15,NA,2018
publimetro,2018-08-06,default,12,NA,2018
publimetro,2018-08-06,default,1,NA,2018
publimetro,2018-08-06,default,7,NA,2018
publimetro,2018-08-06,default,11,NA,2018
publimetro,2018-08-06,default,14,NA,2018
publimetro,2018-08-06,default,13,NA,2018
publimetro,2018-08-06,default,6,NA,2018
publimetro,2018-08-06,default,2,NA,2018
publimetro,2018-08-22,default,6,NA,2018
publimetro,2018-08-22,default,3,NA,2018
publimetro,2018-08-22,default,7,NA,2018
publimetro,2018-08-22,default,16,NA,2018
publimetro,2018-08-22,default,13,NA,2018
publimetro,2018-08-22,default,5,NA,2018
publimetro,2018-08-22,default,8,NA,2018
publimetro,2018-08-22,default,11,NA,2018
publimetro,2018-08-22,default,12,NA,2018
publimetro,2018-08-22,default,15,NA,2018
publimetro,2018-08-22,default,2,NA,2018
publimetro,2018-08-22,default,14,NA,2018
publimetro,2018-08-22,default,1,NA,2018
publimetro,2018-08-22,default,10,NA,2018
publimetro,2018-08-22,default,9,NA,2018
publimetro,2018-08-22,default,4,NA,2018
publimetro,2018-08-20,default,11,NA,2018
publimetro,2018-08-20,default,9,NA,2018
publimetro,2018-08-20,default,10,NA,2018
publimetro,2018-08-20,default,2,NA,2018
publimetro,2018-08-20,default,12,NA,2018
publimetro,2018-08-20,default,18,NA,2018
publimetro,2018-08-20,default,7,NA,2018
publimetro,2018-08-20,default,20,NA,2018
publimetro,2018-08-20,default,14,NA,2018
publimetro,2018-08-20,default,6,NA,2018
publimetro,2018-08-20,default,5,NA,2018
publimetro,2018-08-20,default,15,NA,2018
publimetro,2018-08-20,default,3,NA,2018
publimetro,2018-08-20,default,16,NA,2018
publimetro,2018-08-20,default,1,NA,2018
publimetro,2018-08-20,default,8,NA,2018
publimetro,2018-08-20,default,17,NA,2018
publimetro,2018-08-20,default,4,NA,2018
publimetro,2018-08-20,default,13,NA,2018
publimetro,2018-08-20,default,19,NA,2018
publimetro,2018-08-28,default,4,NA,2018
publimetro,2018-08-28,default,16,NA,2018
publimetro,2018-08-28,default,11,NA,2018
publimetro,2018-08-28,default,3,NA,2018
publimetro,2018-08-28,default,10,NA,2018
publimetro,2018-08-28,default,5,NA,2018
publimetro,2018-08-28,default,8,NA,2018
publimetro,2018-08-28,default,1,NA,2018
publimetro,2018-08-28,default,14,NA,2018
publimetro,2018-08-28,default,13,NA,2018
publimetro,2018-08-28,default,6,NA,2018
publimetro,2018-08-28,default,12,NA,2018
publimetro,2018-08-28,default,9,NA,2018
publimetro,2018-08-28,default,2,NA,2018
publimetro,2018-08-28,default,7,NA,2018
publimetro,2018-08-28,default,15,NA,2018
publimetro,2018-08-15,default,15,NA,2018
publimetro,2018-08-15,default,13,NA,2018
publimetro,2018-08-15,default,1,NA,2018
publimetro,2018-08-15,default,8,NA,2018
publimetro,2018-08-15,default,2,NA,2018
publimetro,2018-08-15,default,6,NA,2018
publimetro,2018-08-15,default,12,NA,2018
publimetro,2018-08-15,default,11,NA,2018
publimetro,2018-08-15,default,16,NA,2018
publimetro,2018-08-15,default,7,NA,2018
publimetro,2018-08-15,default,3,NA,2018
publimetro,2018-08-15,default,9,NA,2018
publimetro,2018-08-15,default,10,NA,2018
publimetro,2018-08-15,default,4,NA,2018
publimetro,2018-08-15,default,5,NA,2018
publimetro,2018-08-15,default,14,NA,2018
publimetro,2018-08-10,default,6,NA,2018
publimetro,2018-08-10,default,2,NA,2018
publimetro,2018-08-10,default,15,NA,2018
publimetro,2018-08-10,default,3,NA,2018
publimetro,2018-08-10,default,11,NA,2018
publimetro,2018-08-10,default,5,NA,2018
publimetro,2018-08-10,default,8,NA,2018
publimetro,2018-08-10,default,10,NA,2018
publimetro,2018-08-10,default,13,NA,2018
publimetro,2018-08-10,default,9,NA,2018
publimetro,2018-08-10,default,14,NA,2018
publimetro,2018-08-10,default,16,NA,2018
publimetro,2018-08-10,default,7,NA,2018
publimetro,2018-08-10,default,12,NA,2018
publimetro,2018-08-10,default,1,NA,2018
publimetro,2018-08-10,default,4,NA,2018
publimetro,2018-11-02,default,8,NA,2018
publimetro,2018-11-02,default,10,NA,2018
publimetro,2018-11-02,default,15,NA,2018
publimetro,2018-11-02,default,12,NA,2018
publimetro,2018-11-02,default,1,NA,2018
publimetro,2018-11-02,default,11,NA,2018
publimetro,2018-11-02,default,6,NA,2018
publimetro,2018-11-02,default,13,NA,2018
publimetro,2018-11-02,default,9,NA,2018
publimetro,2018-11-02,default,14,NA,2018
publimetro,2018-11-02,default,3,NA,2018
publimetro,2018-11-02,default,7,NA,2018
publimetro,2018-11-02,default,5,NA,2018
publimetro,2018-11-02,default,2,NA,2018
publimetro,2018-11-02,default,4,NA,2018
publimetro,2018-11-02,default,16,NA,2018
publimetro,2018-11-05,default,15,NA,2018
publimetro,2018-11-05,default,14,NA,2018
publimetro,2018-11-05,default,2,NA,2018
publimetro,2018-11-05,default,7,NA,2018
publimetro,2018-11-05,default,1,NA,2018
publimetro,2018-11-05,default,9,NA,2018
publimetro,2018-11-05,default,4,NA,2018
publimetro,2018-11-05,default,16,NA,2018
